venue	lon	lat	countryCode	place	venueLabel	placeLabel	osm_way	website	address	eventVenueType	eventVenueTypeLabel	osm_node	osm_relation
Q104638842	76.930277777778	52.295555555556	KZ	Q486282	Municipal Palace of Culture Estay	Pavlodar			Конституции площадь, 1, Павлодар	Q1329623	cultural center		
Q104638916	76.953176929469	52.286564055979	KZ	Q486282	Dvorets Shkolnikov im. M. M. Katayev	Pavlodar			ул. 1 Мая, 27, 140000 Павлодар	Q1329623	cultural center		
Q104643329	23.76945	52.09961	BY	Q140147	Trade Unions' Palace of Culture	Brest		http://rdkp.by/	Московская улица 275, Брест	Q1329623	cultural center		
Q104643329	23.769521	52.099646	BY	Q140147	Trade Unions' Palace of Culture	Brest		http://rdkp.by/	Московская улица 275, Брест	Q1329623	cultural center		
Q10464352	18.03964722	59.25938333	SE	Q506250	Cyklopen	Stockholm	251323796	https://cyklopen.se/		Q1329623	cultural center		
Q104650763	4.94135	45.6966	FR	Q331083	Centre culturel Théo Argence	Saint-Priest				Q1329623	cultural center		
Q104664659	23.028888888889	42.606388888889	BG	Q185289	Palace of Culture, Pernik	Pernik		https://palacepernik.com/	гр. Перник,  пл.  „Кракра”   №  1	Q1329623	cultural center		
Q1046669	139.63638889	35.45833333	JP	Q11279143	Pacifico Yokohama	Minatomirai		https://www.pacifico.co.jp/english/		Q1378975	convention center		
Q1046669	139.63638889	35.45833333	JP	Q11279143	Pacifico Yokohama	Minatomirai		https://www.pacifico.co.jp/		Q1378975	convention center		
Q104672271	9.203511	45.487812	IT	Q490	Sede del gruppo rionale fascista Fabio Filzi	Milan			Via Fabio Filzi 42	Q1329623	cultural center		
Q104672271	9.203539	45.487982	IT	Q490	Sede del gruppo rionale fascista Fabio Filzi	Milan			Via Fabio Filzi, 44	Q1329623	cultural center		
Q104672271	9.203511	45.487812	IT	Q490	Sede del gruppo rionale fascista Fabio Filzi	Milan			Via Fabio Filzi, 44	Q1329623	cultural center		
Q104672271	9.203539	45.487982	IT	Q490	Sede del gruppo rionale fascista Fabio Filzi	Milan			Via Fabio Filzi 42	Q1329623	cultural center		
Q104699136	3.22029	43.34256	FR	Q174019	Palais des Congrès de Béziers	Béziers		https://www.beziers-congres.fr/palais-des-congres/	29, avenue Saint-Saëns, 34500 Béziers	Q1378975	convention center		
Q104700860	-0.6999312	48.0750724	FR	Q1390643	Les Angenoises	Bonchamp-lès-Laval		http://www.lesangenoises.fr/index.php5	55, rue du Maine, 53960 Bonchamp-lès-Laval	Q1329623	cultural center		
Q104708960	-72.945544	45.62469	CA	Q141873	Expression, centre d'exposition de Saint-Hyacinthe	Saint-Hyacinthe		https://expression.qc.ca/fr/	495, avenue Saint-Simon, Saint-Hyacinthe (Québec), J2S 5C3	Q1329623	cultural center		
Q104733460	5.43219	47.80456	FR	Q767724	Centre Socio-Culturel de Chalindrey	Chalindrey			10, rue Pierre-Semard, 52600 Chalindrey	Q1329623	cultural center		
Q104770312	17.9591	43.654	BA	Q12756633	Dom kulture Konjic	City of Konjic				Q1329623	cultural center		
Q104771648	19.6481889	43.3911865	RS	Q797036	Dom kulture Prijepolje	Prijepolje		http://domkulture.prijepolje.rs/	Sandžačkih Brigada 2, Prijepolje	Q1329623	cultural center		
Q10477574	12.68916667	56.04777778	SE	Q487648	Dunker Culture House	Helsingborg Municipality	89202723	https://dunkerskulturhus.se/		Q1329623	cultural center		
Q104776675	23.53954	58.9451	EE	Q43281004	Haapsalu Cultural Centre	Haapsalu City				Q1329623	cultural center		
Q104804451	85.14501	52.51327	RU	Q102667	Gorodskoy Dvorets Kultury	Biysk		https://www.gdkbiysk.ru/	659305 Алтайский край, г. Бийск, Горно-Алтайская, 56	Q1329623	cultural center		
Q104804451	85.14501	52.51327	RU	Q102667	Gorodskoy Dvorets Kultury	Biysk		https://www.gdkbiysk.ru/	Gorno-Altayskaya Ulitsa, 56, Biysk, Altai Krai, Russia, 659305	Q1329623	cultural center		
Q104804478	85.13674	52.50627	RU	Q102667	Dvorets Kultury BOZ	Biysk		https://fkpboz.ru/social-services/the-palace-of-culture/	Социалистическая, 80, Бийск, Алтайский край, 659316	Q1329623	cultural center		
Q104804478	85.13674	52.50627	RU	Q102667	Dvorets Kultury BOZ	Biysk		https://fkpboz.ru/social-services/the-palace-of-culture/	Ulitsa Sotsialisticheskaya, 80, Biysk, Altai Krai, Russia, 659316	Q1329623	cultural center		
Q104806264	4.8585500517285	45.673923861867	FR	Q13600	Centre Léonard de Vinci	Feyzin		http://www.epiceriemoderne.com/	Place René Lescot, 69320 Feyzin	Q1329623	cultural center		
Q104806692	-0.79294421169816	46.461977872443	FR	Q213497	Espace René Cassin	Fontenay-le-Comte		https://www.fontenay-le-comte.fr/espace-cassin	70, avenue de la Gare, 85200 Fontenay-le-Comte	Q1378975	convention center		
Q104813760			CN	Q4970	Alliance Française Hangzhou	Hangzhou		http://hangzhou.afchine.org/		Q1329623	cultural center		
Q104813957			KR	Q16520	Alliance Française Busan	Busan		https://www.afbusan.co.kr/		Q1329623	cultural center		
Q104815129	-79.43963	47.33079	CA	Q141645	Théâtre du Rift	Ville-Marie		https://lerift.ca/	32, rue Sainte-Anne, Ville-Marie (Qc) J9V 2B7	Q230752	auditorium		
Q104815129	-79.43963	47.33079	CA	Q141645	Théâtre du Rift	Ville-Marie		https://lerift.ca/	32, rue Ste-Anne, Ville-Marie, Québec, J9V 2B7	Q230752	auditorium		
Q104815236			CA	Q139229	Côté-Cour	Saguenay		https://www.cotecour.ca/	4014 rue de la Fabrique, Ville Saguenay (arr. Jonquière), Québec, G7X 3N1	Q230752	auditorium		
Q104815236			CA	Q139229	Côté-Cour	Saguenay		https://www.cotecour.ca	4014 rue de la Fabrique, Ville Saguenay (arr. Jonquière), Québec, G7X 3N1	Q230752	auditorium		
Q104815236			CA	Q2593109	Côté-Cour	Jonquière		https://www.cotecour.ca	4014 rue de la Fabrique, Ville Saguenay (arr. Jonquière), Québec, G7X 3N1	Q230752	auditorium		
Q104815236			CA	Q2593109	Côté-Cour	Jonquière		https://www.cotecour.ca/	4014 rue de la Fabrique, Ville Saguenay (arr. Jonquière), Québec, G7X 3N1	Q230752	auditorium		
Q104816708			CN	Q30340	Alliance Française Zhengzhou	Zhengzhou		http://afzhengzhou.zua.edu.cn/		Q1329623	cultural center		
Q104833099			KE	Q322149	Alliance Française Eldoret	Eldoret		http://alliancefrnairobi.org/eldoret/	Zion Mall, Block C, 2nd Floor Off Uganda Road Eldoret	Q1329623	cultural center		
Q104870334	13.87925	51.47987	DE	Q584474	Kulturhaus BASF Schwarzheide	Schwarzheide				Q1329623	cultural center		
Q104870350	82.59024	49.97405	KZ	Q162548	Metallurgists' Palace of Culture	Oskemen			проспект Независимости 68	Q1329623	cultural center		
Q104871549	69.564871837877	42.314021465779	KZ	Q485496	Metallurgists' Palace of Culture	Shymkent			Абайский район, улица 1 Мая, 10, Шымкент	Q1329623	cultural center		
Q104871913	28.33257	57.82012	RU	Q2214	Trade Unions' House of Culture	Pskov		http://pskov-family.ru/		Q1329623	cultural center		
Q104874710	4.36099	46.6768	FR	Q457728	L'Embarcadère	Montceau-les-Mines		https://www.embarcadere-montceau.fr/	Place des Droites de l'Homme, 71300 Montceau-les-Mines	Q1329623	cultural center		
Q104874710	4.36099	46.6768	FR	Q457728	L'Embarcadère	Montceau-les-Mines		https://www.embarcadere-montceau.fr/	36 quai Jules-Chagot, 71300 Montceau-les-Mines	Q1329623	cultural center		
Q104881588	-72.28816	43.70164	US		Spaulding Auditorium					Q230752	auditorium		
Q104884145	38.854337658084	56.739761604124	RU	Q178188	Yuventa Palace of Culture	Pereslavl-Zalessky			Народная площадь, Переславль-Залесский	Q1329623	cultural center		
Q104884176	30.14718	61.04121	RU	Q7977	"Cultural Centre ""Carnival"""	Priozersk		https://priozersk-karnaval.ru/	Ленина улица, 41, Приозерск	Q1329623	cultural center		
Q104884399	107.62405536162	51.848948617151	RU	Q6816	Gorodskoy Kulturny Tsentr	Ulan-Ude			ул. Буйко, 2 А, Улан-Удэ, Респ. Бурятия, 670002	Q1329623	cultural center		
Q104886622	4.6928583342218	44.37615110698	FR	Q324027	Salle des Fêtes de Pierrelatte	Pierrelatte		https://www.ville-pierrelatte.fr/accueil/quotidien/culture/salle-de-spectacle/salle-des-fetes	7, avenue Maréchal-Juin, 26700 Pierrelatte	Q1329623	cultural center		
Q104902217	30.52581	56.34056	RU	Q101825	House of Culture of the Lenin Komsomol	Velikiye Luki		http://www.dklk-vl.ru/	182100, г. Великие Луки, улица Комсомольца Зверева, д. 29	Q1329623	cultural center		
Q104919827	69.316944444444	38.386388888889	TJ	Q1018201	Municipal House of Culture	Norak				Q1329623	cultural center		
Q104922077	32.735694444444	39.869888888889	TR	Q1020646	Yıldız Lecture Hall	Çankaya				Q230752	auditorium		
Q104922077	32.735694444444	39.869888888889	TR	Q1020646	Yıldız Lecture Hall	Çankaya				Q253275	lecture hall		
Q104922830	4.318711	50.7273	BE	Q576532	Destelheide	Dworp	808730840	https://www.destelheide.be/	Destelheidestraat 66	Q1329623	cultural center		
Q1049376	9.181468	45.467124	IT	Q490	Teatro dal Verme	Milan		http://www.dalverme.org	Via San Giovanni sul Muro	Q230752	auditorium		
Q1049376	9.181468	45.467124	IT	Q490	Teatro dal Verme	Milan		http://www.dalverme.org	Via San Giovanni Sul Muro 2, Milano	Q230752	auditorium		
Q1049376	9.181468	45.467124	IT	Q490	Teatro dal Verme	Milan		http://www.dalverme.org	Via San Giovanni Sul Muro / Via Giacomo Puccini 3, 20121 Milano	Q230752	auditorium		
Q104960275	4.364469	50.871112	BE	Q239	MaZui	City of Brussels	1051667057			Q1329623	cultural center		
Q104960597	4.344176	50.851164	BE	Q239	MAD Brussels	City of Brussels	1009560544			Q1329623	cultural center		
Q10497390	18.05583333	59.33611111	SE	Q506250	Folkets Hus Stockholm	Stockholm				Q1329623	cultural center		
Q10497391	17.5097548965	62.5084502591	SE	Q504983	Folkets Hus	Timrå Municipality			Folketshusvägen 10	Q1329623	cultural center	4903510809	
Q10497392	20.26653333	63.82681667	SE	Q507709	Folkets hus	Umeå Municipality	120412716		Skolgatan 59	Q1329623	cultural center		
Q10497393	15.214622222222	59.277880555556	SE	Q297718	Folkets Hus	Örebro Municipality	180568073	https://www.scenit.se/	Järnvägsgatan 8	Q1329623	cultural center		
Q10497393	15.214622222222	59.277880555556	SE	Q297718	Folkets Hus	Örebro Municipality	180568073	https://www.folketshuset.se/folkets-hus-i-sverige/orebro/	Järnvägsgatan 8	Q1329623	cultural center		
Q10499741	11.90983333	57.65425	SE	Q52502	Frölunda kulturhus	Gothenburg Municipality	80243972	https://goteborg.se/wps/portal/enhetssida/frolunda-kulturhus		Q1329623	cultural center		
Q10500910	18.0862	59.33792	SE	Q506250	Fågel Blå	Stockholm			Skeppargatan 60	Q1329623	cultural center		
Q105037918	12.4276076	50.4763726	DE	Q46843	Kulturhaus Beerheide	Auerbach			Rempesgrüner Straße 36, 08209 Auerbach/Vogtland	Q1329623	cultural center		
Q105041017	11.26284	50.68584	DE	Q518432	Konferenzhalle der Evangelischen Allianz	Bad Blankenburg			Esplanade 10, 07422 Bad Blankenburg	Q1378975	convention center		
Q105044010	15.9070033	50.5529903	CZ	Q320950	Areál Na Bojišti	Trutnov		https://www.bojistetrutnov.cz/	Královédvorská 536, 541 01 Trutnov	Q1329623	cultural center		
Q105061143			CZ		Městské kulturní středisko Bor			http://www.mksbor.cz/		Q1329623	cultural center		
Q105061728	9.4464278	49.5665098	DE	Q534293	Schönstattzentrum Mariengart	Höpfingen		https://schoenstatt-zentrum-waldstetten.de	Schönstattstraße 24 74746 Höpfingen-Waldstetten	Q1378975	convention center		
Q105062105	10.64227	51.11048	DE	Q518368	Kultur- und Kongresszentrum Bad Langensalza	Bad Langensalza		https://badlangensalza.de/erleben/tagungsorte/kultur-und-kongresszentrum/		Q1329623	cultural center		
Q105062105	10.64227	51.11048	DE	Q518368	Kultur- und Kongresszentrum Bad Langensalza	Bad Langensalza		https://badlangensalza.de/erleben/tagungsorte/kultur-und-kongresszentrum/		Q1378975	convention center		
Q105062467	8.8229684	51.7814638	DE	Q183307	Kongresshaus Bad Lippspringe	Bad Lippspringe		https://www.bad-lippspringe.de/bali/mein-bali/freizeit-kultur/kongresshaus.php	Burgstraße 19, 33175 Bad Lippspringe	Q1378975	convention center		
Q105072075	23.120488888889	42.445958333333	BG	Q1073496	Nikola Korchev chitalishte, Dolna Dikanya	Dolna Dikanya				Q1329623	cultural center		
Q105074163			BR	Q36947	Garden of Sculptures	Salvador			Atrás do MAM. Avenida do Contorno s/n.	Q1329623	cultural center		
Q105080427	12.27731	48.31318	DE	Q531787	Kulturhaus Buchbach	Buchbach			Schulstraße 4, 84428 Buchbach	Q1329623	cultural center		
Q105085087	5.82257	49.53236	FR	Q1100908	Centre culturel de Saulnes	Saulnes		https://www.saulnes.fr/cadre-de-vie/location-et-utilisation-des-salles-municipales/	Place du 8 Mai 1945, 54650 Saulnes	Q1329623	cultural center		
Q105087581	-72.2892848	43.7037509	US		105 Dartmouth Hall					Q230752	auditorium		
Q105087581	-72.2892848	43.7037509	US		105 Dartmouth Hall					Q253275	lecture hall		
Q105100899	103.6265	1.7271944444444	MY	Q2219755	Putuo Village	Kulai District		https://putuovillage.com.my/		Q1329623	cultural center		
Q105103639	13.091277	52.392409	DE	Q1711	Altes Rathaus	Potsdam				Q1329623	cultural center		
Q105103886	-123.041844	49.282061	CA	Q24639	PNE Garden Auditorium	Vancouver				Q230752	auditorium		
Q1051254	113.265	23.135	CN	Q1022928	Sun Yat-sen Memorial Hall	Yuexiu District	613715001	http://zs-hall.cn	东风中路259号	Q1378975	convention center		
Q105159260	11.46833	51.54282	DE	Q400556	Kulturhaus Ahlsdorf	Ahlsdorf		https://www.landhotel-stadt-nuernberg.de/kulturhaus-ahlsdorf/	Grundstraße 5a, 06313 Ahlsdorf	Q1329623	cultural center		
Q105162224	10.92797	51.75023	DE	Q506460	Kulturhaus Almsfeld	Thale				Q1329623	cultural center		
Q105193206	13.17842	50.68015	DE	Q57951	Kulturhaus Lauterbach	Marienberg			Lengefelder Straße 10, 09496 Marienberg	Q1329623	cultural center		
Q105197184	8.56251	49.97238	DE	Q16007	Bürgerhaus Mörfelden	Mörfelden-Walldorf		http://www.buergerhaus-moerfelden.de/	Westendstraße 60, 64546 Mörfelden-Walldorf	Q1329623	cultural center		
Q105197470	11.80281	51.30009	DE	Q530212	Schützenhaus Mücheln	Mücheln		https://www.muecheln.de/verzeichnis/visitenkarte.php?mandat=83467	Rudolf-Breitscheid-Straße 18, 06249 Mücheln (Geiseltal)	Q1329623	cultural center		
Q105199727			DE	Q46770	Kulturhaus Tannenbergsthal	Muldenhammer				Q1329623	cultural center		
Q105201265	12.4276195	51.6589326	DE	Q707950	Landgaststätte Schlaitz	Muldestausee		http://www.landgaststaette-schlaitz.de/	Freiheitstraße 59, 06774 Muldestausee	Q1329623	cultural center		
Q105201303			DE	Q202498	Kulturhaus der Berufsschule	Müncheberg				Q1329623	cultural center		
Q105202140	9.9910801	48.3934312	DE	Q4120	Edwin-Scharff-Haus	Neu-Ulm		https://nu.neu-ulm.de/de/neu-ulm-erleben/veranstaltungsorte/edwin-scharff-haus/	Silcherstraße 40, 89231 Neu-Ulm	Q1329623	cultural center		
Q105202140	9.9910801	48.3934312	DE	Q4120	Edwin-Scharff-Haus	Neu-Ulm		https://nu.neu-ulm.de/de/neu-ulm-erleben/veranstaltungsorte/edwin-scharff-haus/	Silcherstraße 40, 89231 Neu-Ulm	Q1378975	convention center		
Q105224158	15.4094656	49.6709961	CZ	Q56415970	Sokol house in Světlá nad Sázavou	Q56415970				Q1329623	cultural center		
Q105232805	11.13774	50.50916	DE	Q371158	Kulturhaus Neuhaus am Rennweg	Neuhaus am Rennweg			Eisfelder Straße 5, 98724 Neuhaus am Rennweg	Q1329623	cultural center		
Q105235734	9.1782081127167	48.660957826582	DE	Q7032	Tagungszentrum Bernhäuser Forst	Filderstadt				Q1378975	convention center		
Q105235734	9.1782081127167	48.660957826582	DE	Q4894259	Tagungszentrum Bernhäuser Forst	Bernhausen				Q1378975	convention center		
Q105243891	28.74816	60.71135	RU	Q14657	Dimitrova Street 5	Vyborg				Q1329623	cultural center		
Q105271547	14.64816	52.09559	DE	Q635531	Schützenhaus Neuzelle	Neuzelle			Bahnhofstraße 6, 15898 Neuzelle	Q1329623	cultural center		
Q105275686	13.54211	51.17529	DE	Q8746	Kulturhaus Niederau	Niederau		https://www.kulti-niederau.de/	Hauptstraße 8, 01689 Niederau	Q1329623	cultural center		
Q105276025	11.931056469327	57.69791173816	SE	Q52502	Musikens Hus	Gothenburg Municipality		https://www.musikenshus.se	Djurgårdsgatan 13, Göteborg	Q1329623	cultural center		
Q105287971			US		Ile-Ife Black Humanitarian Center				2544 N Germantown Ave., Philadelphia	Q1329623	cultural center		
Q105296927	11.75417	52.78837	DE	Q504010	Kulturhaus Osterburg	Osterburg			August-Hilliges-Platz, Osterburg	Q1329623	cultural center		
Q105322849	8.2232	48.74857	DE	Q4100	Hans-Rosbaud-Studio	Baden-Baden				Q230752	auditorium		
Q105325281	-3.2069444444444	51.485277777778		Q10690	Llanover Hall Arts Centre	Cardiff				Q1329623	cultural center		
Q105359304	14.4055911	50.0454483	CZ	Q1811143	Sokol house in Zlíchov	Hlubočepy				Q1329623	cultural center		
Q105361270	11.22187	51.36735	DE	Q151876	Dorfgemeinschaftshaus Zum Storchennest	Bad Frankenhausen			Kupperstraße 49, 06567 Bad Frankenhausen	Q1329623	cultural center		
Q105367595	8.46249	48.05486	DE	Q47501154	Neue Tonhalle	Villingen	36731010		Bertholdstraße 7, 78050 Villingen-Schwenningen	Q1378975	convention center		
Q105371671	4.9574198809895	45.827153153907	FR	Q363100	Théâtre Allégro	Miribel	78155906	https://www.theatreallegro.fr/	Place de la République 01700 Miribel	Q1329623	cultural center		
Q105394795	23.1680652	50.983358	PL	Q155088	Krasnostawski Dom Kultury	Krasnystaw		http://www.kultura.krasnystaw.pl/	Ulica Okrzei 10, 22-300 Krasnystaw	Q1329623	cultural center		
Q105399002	103.15113888889	1.8374722222222	MY	Q4567855	Setia Budi Cultural and Art Center	Parit Raja				Q1329623	cultural center		
Q1054277	-9.207778	38.695556	PT	Q18500330	Belém Cultural Center	Belém		https://www.ccb.pt		Q1329623	cultural center		10093261
Q1054277	-9.207778	38.695556	PT	Q18500330	Belém Cultural Center	Belém		https://www.ccb.pt		Q1378975	convention center		10093261
Q1054304			MX	Q204245	Centro Intercultural de Documentación	Cuernavaca				Q1329623	cultural center		
Q1054378	12.548648712091	49.508981944332	DE	Q529137	Centrum Bavaria Bohemia	Schönsee			Freyung 1	Q1329623	cultural center		
Q105451808			US		Christ's Peace House of Prayer			https://www.archkck.org/cpp	22019 Meagher Road, Easton, KS 66020-7038	Q1378975	convention center		
Q105451808			US		Christ's Peace House of Prayer			http://www.christspeace.com/	22019 Meagher Road, Easton, KS 66020-7038	Q1378975	convention center		
Q10545396	24.94055556	60.18388889	FI	Q1757	Kill City	Helsinki				Q1329623	cultural center		
Q10545919	14.245	55.67472222	SE	Q504626	Kivik Art Centre	Simrishamn Municipality				Q1329623	cultural center		
Q10547640	15.614466666667	58.413580555556	SE		Linköping Concert & Congress		30655458			Q1378975	convention center		
Q1054819	6.1296	49.61146944	LU		Cercle Municipal		48995150			Q1378975	convention center		
Q105489325	9.16319	48.77488	DE	Q1022	Frauenkulturzentrum Sarah	Stuttgart				Q1329623	cultural center	3848009377	
Q10549961			SE		Kulturbolaget					Q230752	auditorium		
Q10549983	12.94751667	57.72130556	SE	Q894327	Kulturhuset Borås	Borås Municipality				Q1329623	cultural center		1812076
